 value value time   
      
293.9873683166 31.7 32.77 2018-05-08 15 15 11.00432
294.9881689 31.72 32.78 2018-05-08 15 16 11.052355
295.98833205 31.76 32.79 2018-05-08 15 17 11.062144
296.9887593166 31.7 32.79 2018-05-08 15 18 11.08778
297.9903268666 31.65 32.78 2018-05-08 15 19 11.181833
298.9910336333 31.67 32.78 2018-05-08 15 20 11.224239
299.9915546 31.77 32.8 2018-05-08 15 21 11.255497
300.9923627333 31.75 32.79 2018-05-08 15 22 11.303985
301.9925631 31.74 32.78 2018-05-08 15 23 11.316007
302.9940406166 31.8 32.79 2018-05-08 15 24 11.404658
303.9944829666 31.77 32.79 2018-05-08 15 25 11.431199
304.9951938833 31.74 32.79 2018-05-08 15 26 11.473854
305.99682515 31.79 32.79 2018-05-08 15 27 11.57173
306.99690745 31.76 32.8 2018-05-08 15 28 11.576668
307.9978222666 31.71 32.79 2018-05-08 15 29 11.631557
308.9982550166 31.76 32.8 2018-05-08 15 30 11.657522
309.99857455 31.75 32.8 2018-05-08 15 31 11.676694
310.99986855 31.77 32.82 2018-05-08 15 32 11.754334
312.00052035 31.71 32.8 2018-05-08 15 33 11.793442
313.00152225 31.69 32.81 2018-05-08 15 34 11.853556
314.00208725 31.71 32.81 2018-05-08 15 35 11.887456
315.00376015 31.7 32.81 2018-05-08 15 36 11.98783
316.0042795833 31.77 32.82 2018-05-08 15 37 12.018996
317.0059336333 31.69 32.8 2018-05-08 15 38 12.118239
318.00690275 31.7 32.82 2018-05-08 15 39 12.176386
319.0072717166 31.72 32.81 2018-05-08 15 40 12.198524
320.0087606 31.73 32.81 2018-05-08 15 41 12.287857
321.0090984666 31.7 32.81 2018-05-08 15 42 12.308129
322.01081775 31.7 32.8 2018-05-08 15 43 12.411286
323.0123659833 31.7 32.82 2018-05-08 15 44 12.50418
323.6591767 31.73 32.83 2018-05-08 15 44 51.312823
324.1338408333 31.78 32.83 2018-05-08 15 45 19.792671
325.1352275166 31.71 32.82 2018-05-08 15 46 19.875872
326.13589005 31.71 32.83 2018-05-08 15 47 19.915624
327.1365031 31.75 32.82 2018-05-08 15 48 19.952407
328.1373486833 31.73 32.82 2018-05-08 15 49 20.003142
329.1375184 31.71 32.81 2018-05-08 15 50 20.013325
330.1387189666 31.73 32.83 2018-05-08 15 51 20.085359
331.1400088833 31.72 32.83 2018-05-08 15 52 20.162754
332.14088405 31.76 32.83 2018-05-08 15 53 20.215264
333.1415198833 31.7 32.81 2018-05-08 15 54 20.253414
334.1422970333 31.71 32.82 2018-05-08 15 55 20.300043
335.1424770166 31.71 32.83 2018-05-08 15 56 20.310842
336.1431198333 31.69 32.84 2018-05-08 15 57 20.349411
337.1433458666 31.7 32.83 2018-05-08 15 58 20.362973
338.1438555333 31.71 32.85 2018-05-08 15 59 20.393553
339.1446243333 31.73 32.83 2018-05-08 16 0 20.439681
340.14531755 31.75 32.84 2018-05-08 16 1 20.481274
341.1470221166 31.76 32.83 2018-05-08 16 2 20.583548
342.1485604666 31.77 32.83 2018-05-08 16 3 20.675849
343.1495039333 31.76 32.84 2018-05-08 16 4 20.732457
344.1499463333 31.73 32.85 2018-05-08 16 5 20.759001
345.1502025833 31.71 32.84 2018-05-08 16 6 20.774376
346.1506630166 31.74 32.83 2018-05-08 16 7 20.802002
347.1512626333 31.76 32.84 2018-05-08 16 8 20.837979
348.1527316166 31.79 32.84 2018-05-08 16 9 20.926118
349.1529267166 31.74 32.84 2018-05-08 16 10 20.937824
350.1541571833 31.75 32.84 2018-05-08 16 11 21.011652
351.1547829166 31.76 32.84 2018-05-08 16 12 21.049196
352.1555702166 31.79 32.83 2018-05-08 16 13 21.096434
353.1558994666 31.76 32.84 2018-05-08 16 14 21.116189
354.1565797833 31.71 32.83 2018-05-08 16 15 21.157008
355.1576159833 31.65 32.84 2018-05-08 16 16 21.21918
356.15764745 31.73 32.84 2018-05-08 16 17 21.221068
357.1586502333 31.71 32.84 2018-05-08 16 18 21.281235
358.1597556333 31.72 32.84 2018-05-08 16 19 21.347559
359.1597625666 31.72 32.84 2018-05-08 16 20 21.347975
360.1601511666 31.73 32.86 2018-05-08 16 21 21.371291
361.1615858666 31.76 32.84 2018-05-08 16 22 21.457373
362.16235855 31.74 32.85 2018-05-08 16 23 21.503734
363.16286485 31.79 32.85 2018-05-08 16 24 21.534112
364.1634502166 31.77 32.84 2018-05-08 16 25 21.569234
365.1634687666 31.77 32.85 2018-05-08 16 26 21.570347
366.16446895 31.77 32.85 2018-05-08 16 27 21.630358
367.1662418666 31.81 32.83 2018-05-08 16 28 21.736733
368.1677941 31.74 32.85 2018-05-08 16 29 21.829867
369.1682513833 31.77 32.86 2018-05-08 16 30 21.857304
370.1689661333 31.75 32.85 2018-05-08 16 31 21.900189
371.16988275 31.76 32.85 2018-05-08 16 32 21.955186
372.1703865 31.75 32.87 2018-05-08 16 33 21.985411
373.1706789 31.73 32.86 2018-05-08 16 34 22.002955
374.1706922333 31.72 32.85 2018-05-08 16 35 22.003755
375.1722724 31.68 32.85 2018-05-08 16 36 22.098565
376.1728110666 31.69 32.86 2018-05-08 16 37 22.130885
377.1745254 31.74 32.88 2018-05-08 16 38 22.233745
378.1757326 31.76 32.85 2018-05-08 16 39 22.306177
379.1770338666 31.71 32.85 2018-05-08 16 40 22.384253
380.1778733166 31.71 32.86 2018-05-08 16 41 22.43462
381.1789268666 31.74 32.87 2018-05-08 16 42 22.497833
382.1795423 31.74 32.85 2018-05-08 16 43 22.534759
383.18070815 31.72 32.87 2018-05-08 16 44 22.60471
384.1811504166 31.75 32.85 2018-05-08 16 45 22.631246
385.1821191833 31.71 32.87 2018-05-08 16 46 22.689372
386.1837147333 31.77 32.86 2018-05-08 16 47 22.785105
387.1850275333 31.78 32.84 2018-05-08 16 48 22.863873
388.1857293166 31.75 32.86 2018-05-08 16 49 22.90598
389.1873064166 31.71 32.86 2018-05-08 16 50 23.000606
390.18888025 31.76 32.86 2018-05-08 16 51 23.095036
391.18979075 31.78 32.88 2018-05-08 16 52 23.149666
392.19071985 31.75 32.87 2018-05-08 16 53 23.205412
393.1915822666 31.78 32.87 2018-05-08 16 54 23.257157
394.19278165 31.77 32.87 2018-05-08 16 55 23.32912
395.1932601333 31.75 32.88 2018-05-08 16 56 23.357829
396.1938128833 31.78 32.88 2018-05-08 16 57 23.390994
397.1945081833 31.72 32.88 2018-05-08 16 58 23.432712
398.19499535 31.79 32.87 2018-05-08 16 59 23.461942
399.1957507166 31.79 32.87 2018-05-08 17 0 23.507264
400.1976788666 31.83 32.89 2018-05-08 17 1 23.622953
401.1992772833 31.8 32.89 2018-05-08 17 2 23.718858
402.19997095 31.8 32.88 2018-05-08 17 3 23.760478
403.2009315833 31.82 32.89 2018-05-08 17 4 23.818116
404.2026248333 31.78 32.87 2018-05-08 17 5 23.919711
405.0670678666 31.87 32.88 2018-05-08 17 6 15.786293
405.5880792333 31.85 32.88 2018-05-08 17 6 47.046975
406.58975475 31.82 32.88 2018-05-08 17 7 47.147506
407.5914295333 31.83 32.87 2018-05-08 17 8 47.247993
408.5923607833 31.84 32.89 2018-05-08 17 9 47.303868
409.5935510166 31.8 32.89 2018-05-08 17 10 47.375282
410.59391455 31.77 32.89 2018-05-08 17 11 47.397094
411.5947538833 31.81 32.89 2018-05-08 17 12 47.447454
412.59502345 31.84 32.89 2018-05-08 17 13 47.463628
413.5953928166 31.84 32.9 2018-05-08 17 14 47.48579
414.5957232666 31.81 32.9 2018-05-08 17 15 47.505617
415.5968906 31.79 32.88 2018-05-08 17 16 47.575657
416.5984981 31.78 32.9 2018-05-08 17 17 47.672107
417.5991940333 31.77 32.89 2018-05-08 17 18 47.713863
418.6004256666 31.79 32.9 2018-05-08 17 19 47.787761
419.60142275 31.84 32.89 2018-05-08 17 20 47.847586
420.6027021666 31.83 32.89 2018-05-08 17 21 47.924351
421.6035003833 31.77 32.89 2018-05-08 17 22 47.972244
422.6038737833 31.74 32.9 2018-05-08 17 23 47.994648
423.6051453666 31.8 32.91 2018-05-08 17 24 48.070943
424.6052749333 31.82 32.9 2018-05-08 17 25 48.078717
425.6061272666 31.77 32.9 2018-05-08 17 26 48.129857
426.6069303333 31.76 32.91 2018-05-08 17 27 48.178041
427.60737545 31.74 32.91 2018-05-08 17 28 48.204748
428.6076991 31.81 32.9 2018-05-08 17 29 48.224167
429.6083579333 31.83 32.9 2018-05-08 17 30 48.263697
430.6085734666 31.78 32.91 2018-05-08 17 31 48.276629
431.6088585 31.85 32.91 2018-05-08 17 32 48.293731
432.6089328833 31.87 32.9 2018-05-08 17 33 48.298194
433.6096953166 31.82 32.91 2018-05-08 17 34 48.34394
434.61070355 31.81 32.91 2018-05-08 17 35 48.404434
435.6124458333 31.83 32.91 2018-05-08 17 36 48.508971
436.6136591 31.84 32.91 2018-05-08 17 37 48.581767
437.6153424833 31.84 32.9 2018-05-08 17 38 48.68277
438.616418 31.84 32.91 2018-05-08 17 39 48.747301
439.6165047166 31.89 32.91 2018-05-08 17 40 48.752504
440.6166969666 31.84 32.91 2018-05-08 17 41 48.764039
441.61807885 31.85 32.92 2018-05-08 17 42 48.846952
442.6180861666 31.86 32.91 2018-05-08 17 43 48.847391
443.61822435 31.81 32.91 2018-05-08 17 44 48.855682
444.6200083166 31.79 32.94 2018-05-08 17 45 48.96272
445.6201017166 31.78 32.93 2018-05-08 17 46 48.968324
446.6212345666 31.88 32.91 2018-05-08 17 47 49.036295
447.6222301666 31.85 32.91 2018-05-08 17 48 49.096031
448.62295805 31.85 32.92 2018-05-08 17 49 49.139704
449.6244952666 31.88 32.92 2018-05-08 17 50 49.231937
450.6257148666 31.86 32.91 2018-05-08 17 51 49.305113
